,name,geometry,maxspeed
6664,Rua da Covilhã,"LINESTRING (-8.5720414 40.6240404, -8.571832000000001 40.6236959, -8.5717298 40.6234892, -8.5716497 40.6233111)",50
6665,Rua da Arrôta do Monte,"LINESTRING (-8.6097144 40.6752369, -8.609064999999999 40.6760158, -8.6083824 40.6768393)",50
6666,Travessa da Arrôta do Monte,"LINESTRING (-8.6083824 40.6768393, -8.608668099999999 40.6769113, -8.609258199999999 40.6770822, -8.609462000000001 40.677131, -8.609791400000001 40.6771294, -8.610048900000001 40.6770643, -8.6102205 40.6769585, -8.610331 40.676773, -8.610309600000001 40.6765452, -8.6103203 40.6761302, -8.6103954 40.6758128, -8.610456599999999 40.6756241, -8.6106851 40.6754548, -8.6111035 40.6753979, -8.6114034 40.6753999, -8.6115376 40.6754074, -8.611958599999999 40.6754939, -8.6124259 40.675701)",50
6667,Rua da Arrôta do Monte,"LINESTRING (-8.6083824 40.6768393, -8.6068707 40.6786523, -8.6066924 40.6789135, -8.6066079 40.6790372, -8.605726000000001 40.679974, -8.605534199999999 40.6803096, -8.6053076 40.6807757, -8.604975400000001 40.6813529, -8.6049422 40.6814995, -8.604975400000001 40.6816392, -8.6053348 40.6820653, -8.605384600000001 40.6821936)",50
6668,Rua da Arrôta do Monte,"LINESTRING (-8.6083824 40.6768393, -8.609064999999999 40.6760158, -8.6097144 40.6752369)",50
6669,Rua de Trás,"LINESTRING (-8.646308299999999 40.6243441, -8.646393700000001 40.6243176)",30
6670,Rua Direita,"LINESTRING (-8.646308299999999 40.6243441, -8.6462825 40.6242823, -8.6461217 40.6237468)",50
6671,Rua Direita,"LINESTRING (-8.646308299999999 40.6243441, -8.64636 40.6244682, -8.646458000000001 40.6247031)",50
6672,,"LINESTRING (-8.6457715 40.6386587, -8.64574 40.638612, -8.645691100000001 40.6385748, -8.6456295 40.6385508, -8.6455612 40.6385423, -8.6454928 40.6385501)",50
6673,Rua Nossa Senhora das Necessidades,"LINESTRING (-8.615069699999999 40.6587953, -8.615189300000001 40.658925)",50
6674,,"LINESTRING (-8.615069699999999 40.6587953, -8.6152148 40.6586394)",50
6675,,"LINESTRING (-8.615069699999999 40.6587953, -8.614875899999999 40.6590263)",50
6676,Rua Doutor Tomás de Aquino,"LINESTRING (-8.605384600000001 40.6821936, -8.6053408 40.6823562, -8.605265299999999 40.6824478)",50
6677,Rua Chousa do Duarte,"LINESTRING (-8.605384600000001 40.6821936, -8.605473 40.6820315, -8.605647899999999 40.6817771, -8.605771300000001 40.6816469, -8.6059395 40.6815483, -8.606175199999999 40.6814472, -8.606404299999999 40.6813337)",50
6678,Rua da Arrôta do Monte,"LINESTRING (-8.605384600000001 40.6821936, -8.6053348 40.6820653, -8.604975400000001 40.6816392, -8.6049422 40.6814995, -8.604975400000001 40.6813529, -8.6053076 40.6807757, -8.605534199999999 40.6803096, -8.605726000000001 40.679974, -8.6066079 40.6790372, -8.6066924 40.6789135, -8.6068707 40.6786523, -8.6083824 40.6768393)",50
6679,Rua Doutor Tomás de Aquino,"LINESTRING (-8.605265299999999 40.6824478, -8.6044362 40.6831876, -8.604321499999999 40.6833319, -8.6041735 40.6838919, -8.6040723 40.6843569, -8.6041674 40.6845974, -8.6041674 40.6847428)",50
6680,Rua Doutor Tomás de Aquino,"LINESTRING (-8.605265299999999 40.6824478, -8.6053408 40.6823562, -8.605384600000001 40.6821936)",50
6681,Rua do Samoucal,"LINESTRING (-8.605265299999999 40.6824478, -8.6054359 40.682611, -8.6059348 40.6829934, -8.6063961 40.6833636)",50
6682,Estrada de Vilar,"LINESTRING (-8.6445306 40.6313354, -8.6437957 40.6308886)",50
6683,Rua Direita,"LINESTRING (-8.646458000000001 40.6247031, -8.646481700000001 40.6247694)",50
6684,Rua Direita,"LINESTRING (-8.646458000000001 40.6247031, -8.64636 40.6244682, -8.646308299999999 40.6243441)",50
6685,,"LINESTRING (-8.646458000000001 40.6247031, -8.646487 40.6246207, -8.646495099999999 40.6245657, -8.646393700000001 40.6243176)",50
6686,Rua João Chagas,"LINESTRING (-8.606339699999999 40.6919218, -8.606324900000001 40.6921054)",50
6687,Rua Burinhal,"LINESTRING (-8.606339699999999 40.6919218, -8.606470099999999 40.6919262, -8.6066954 40.6918774, -8.606867100000001 40.6918123, -8.607135299999999 40.6916741, -8.6077238 40.6914337, -8.608143800000001 40.6911616, -8.6085177 40.6905958, -8.6083047 40.6900389, -8.6083155 40.6898681, -8.608421099999999 40.6897416, -8.608689399999999 40.6895951, -8.6093438 40.6892941, -8.609708599999999 40.6892209, -8.6101378 40.6890745, -8.6103416 40.6890094, -8.6107171 40.6889525, -8.6109226 40.688843, -8.6117793 40.6879681, -8.6119509 40.6877891, -8.6119831 40.6876671, -8.6119295 40.6875369, -8.6115969 40.6870569, -8.6115294 40.6868632, -8.6115444 40.6867715)",50
6688,Rua João Chagas,"LINESTRING (-8.606339699999999 40.6919218, -8.605948100000001 40.6915356, -8.6058301 40.6914257, -8.605594099999999 40.6912671, -8.605460000000001 40.691141, -8.605245399999999 40.6909376, -8.605003999999999 40.6907383, -8.6047358 40.6905431, -8.6044193 40.6902502, -8.604203099999999 40.6900296)",50
6689,Rua do Monte Norte,"LINESTRING (-8.574432699999999 40.6209585, -8.5760875 40.6195074)",50
6690,,"LINESTRING (-8.574432699999999 40.6209585, -8.574038399999999 40.6205681)",50
6691,Rua do Monte Norte,"LINESTRING (-8.574432699999999 40.6209585, -8.573956300000001 40.6213787, -8.573829 40.621491)",50
6692,Rua Doutor Tomás de Aquino,"LINESTRING (-8.6041674 40.6847428, -8.6041674 40.6845974, -8.6040723 40.6843569, -8.6041735 40.6838919, -8.604321499999999 40.6833319, -8.6044362 40.6831876, -8.605265299999999 40.6824478)",50
6693,Travessa À Rua Doutor Tomás de Aquino,"LINESTRING (-8.6041674 40.6847428, -8.604601799999999 40.6847913, -8.604998800000001 40.6847954)",50
6694,Rua Doutor Tomás de Aquino,"LINESTRING (-8.6041674 40.6847428, -8.603756600000001 40.6851311, -8.6034667 40.6852971, -8.603289999999999 40.6855525, -8.6030315 40.6861299, -8.602854499999999 40.6863048, -8.602683799999999 40.6865514)",50
6695,Rua Dom José I,"LINESTRING (-8.6065045 40.6314793, -8.606161699999999 40.6316419, -8.605707900000001 40.6318462, -8.6050959 40.6316667, -8.604875099999999 40.6317312, -8.6047864 40.6333322)",50
6696,Rua Luís de Camões,"LINESTRING (-8.6065045 40.6314793, -8.6066213 40.6316088, -8.6068851 40.6319013, -8.6078274 40.6329459, -8.6078621 40.6329858, -8.6079195 40.6330375)",50
6697,Rua Padre Luis Pereira,"LINESTRING (-8.6008148 40.638016, -8.6008391 40.6379482, -8.601232599999999 40.6368506, -8.6012273 40.6367692, -8.6011361 40.6366755, -8.600758300000001 40.6364361)",50
6698,Rua Engenheiro Robert Erick Zipprich,"LINESTRING (-8.6008148 40.638016, -8.601539000000001 40.6382258, -8.6022347 40.6384315, -8.602767 40.6385826)",50
6699,Rua Engenheiro Robert Erick Zipprich,"LINESTRING (-8.6008148 40.638016, -8.600395900000001 40.6379232, -8.6001636 40.6378908, -8.5996918 40.6378417)",50
6700,Rua da Cacieira,"LINESTRING (-8.586772099999999 40.636341, -8.5868421 40.6359565, -8.5870604 40.635418, -8.5873072 40.634962)",50
6701,Rua Doutor José Marques da Graça,"LINESTRING (-8.586772099999999 40.636341, -8.586994300000001 40.6363539, -8.587183700000001 40.636366, -8.587817899999999 40.6364103, -8.587972199999999 40.6364531, -8.5884438 40.6366763, -8.588542199999999 40.6367228, -8.589079999999999 40.6369811)",50
6702,Rua Doutor José Marques da Graça,"LINESTRING (-8.586772099999999 40.636341, -8.586514899999999 40.6363256, -8.586376 40.636299, -8.5862151 40.636242, -8.585576400000001 40.6359309)",50
6703,Rua da Constituição,"LINESTRING (-8.6030192 40.6912834, -8.603111699999999 40.6913515)",50
6704,Rua da Liberdade,"LINESTRING (-8.6030192 40.6912834, -8.6027992 40.6914176, -8.6026115 40.6914257, -8.602414599999999 40.6914015, -8.602268199999999 40.6913973, -8.6017923 40.6914585, -8.601658199999999 40.6915114, -8.601554699999999 40.6915681, -8.6014061 40.6916903, -8.600827000000001 40.6918974)",50
6705,Rua da Constituição,"LINESTRING (-8.6030192 40.6912834, -8.602869 40.6910922, -8.6027839 40.6909427)",50
6706,Rua Doutor Girão Pereira,"LINESTRING (-8.6371114 40.6238919, -8.6368922 40.6239779)",50
6707,Rua Doutor Marques da Costa,"LINESTRING (-8.602119699999999 40.6896301, -8.602036099999999 40.6896077, -8.6017603 40.6896759, -8.6015415 40.6897622)",50
6708,,"LINESTRING (-8.602119699999999 40.6896301, -8.6020982 40.6896655, -8.602100800000001 40.6897044, -8.602126999999999 40.6897379, -8.6021707 40.6897584, -8.6022219 40.6897611, -8.6022689 40.6897455, -8.602301000000001 40.689715, -8.6023108 40.6896768)",50
6709,,"LINESTRING (-8.6241687 40.6887464, -8.624082599999999 40.6888266, -8.6235591 40.6892549, -8.6234731 40.6893476)",50
6710,Rua Dom Sancho I,"LINESTRING (-8.6205398 40.642297, -8.619688999999999 40.6419726, -8.6186408 40.6415785)",50
6711,Rua Dom Sancho I,"LINESTRING (-8.6205398 40.642297, -8.6207402 40.6424009, -8.6209896 40.642491)",50
6712,,"LINESTRING (-8.6208565 40.6426402, -8.620976499999999 40.6426305)",50
6713,Rua do Cabo Luís,"LINESTRING (-8.6208565 40.6426402, -8.6207019 40.6427155, -8.6204444 40.6428098, -8.6202697 40.6428995)",50
6714,Rua Direita,"LINESTRING (-8.6459954 40.6234673, -8.6459337 40.6233933, -8.645799999999999 40.6232345, -8.645733099999999 40.6231823, -8.6456354 40.6231441, -8.6453316 40.6230302, -8.6446802 40.6228716, -8.644317900000001 40.6227382, -8.6440415 40.6225505, -8.6437334 40.6222698, -8.6436987 40.6222382)",50
6715,Rua Direita,"LINESTRING (-8.6459954 40.6234673, -8.646052299999999 40.6235698, -8.6461217 40.6237468)",50
6716,,"LINESTRING (-8.6459954 40.6234673, -8.6460498 40.6233931, -8.6461196 40.6233442, -8.646369699999999 40.6232453)",50
6717,Rua dos Lavadouros,"LINESTRING (-8.6280295 40.6638691, -8.6276338 40.6644126, -8.627495100000001 40.6645778, -8.627251299999999 40.6646931, -8.626908800000001 40.6648338, -8.626772799999999 40.6649289, -8.626686100000001 40.6649785, -8.626413400000001 40.665165, -8.626289999999999 40.6652368)",50
6718,Arrocheiras de Baixo,"LINESTRING (-8.6280295 40.6638691, -8.6278196 40.6638464, -8.627529900000001 40.6637924, -8.627331399999999 40.6637191, -8.6271115 40.6636093, -8.626795 40.6634872)",50
6719,,"LINESTRING (-8.6280295 40.6638691, -8.628188 40.6638747, -8.6283823 40.6638645, -8.6287158 40.6637936)",50
6720,,"LINESTRING (-8.604199299999999 40.693313, -8.6041189 40.6933008, -8.6040025 40.6930854, -8.603975699999999 40.6930529, -8.6039365 40.6930364, -8.6038131 40.6930486, -8.6037289 40.6930326, -8.6034886 40.6924645)",50
6721,Rua Nova do Caião,"LINESTRING (-8.626084000000001 40.6410981, -8.6275511 40.6404856, -8.627765699999999 40.640425)",50
6722,Rua Noda do Caião,"LINESTRING (-8.626084000000001 40.6410981, -8.625904500000001 40.6410245, -8.6257404 40.6410005, -8.625579999999999 40.6410206)",50
6723,Travessa da Rua do Caião,"LINESTRING (-8.626084000000001 40.6410981, -8.626173 40.641241, -8.6262843 40.6414406, -8.626368599999999 40.6416248, -8.6264957 40.6418401, -8.626583 40.6420075, -8.6265999 40.6420403)",50
6724,Rua João Chagas,"LINESTRING (-8.604203099999999 40.6900296, -8.604124199999999 40.6898516, -8.604108200000001 40.6897133, -8.6041189 40.6895221, -8.6041521 40.689127)",50
6725,Rua Manuel Simões Miranda,"LINESTRING (-8.604203099999999 40.6900296, -8.603856 40.6902462, -8.603743400000001 40.6903397, -8.6034553 40.6906246, -8.603062100000001 40.6908075, -8.6027839 40.6909427)",50
6726,Rua João Chagas,"LINESTRING (-8.604203099999999 40.6900296, -8.6044193 40.6902502, -8.6047358 40.6905431, -8.605003999999999 40.6907383, -8.605245399999999 40.6909376, -8.605460000000001 40.691141, -8.605594099999999 40.6912671, -8.6058301 40.6914257, -8.605948100000001 40.6915356, -8.606339699999999 40.6919218)",50
6727,Rua da Liberdade,"LINESTRING (-8.600809 40.6924426, -8.600827000000001 40.6918974)",50
6728,,"LINESTRING (-8.5872794 40.6005865, -8.5868562 40.6010423, -8.5867095 40.6012562, -8.5866899 40.6013071, -8.586604100000001 40.6013478, -8.586507599999999 40.6013274, -8.586411 40.601246, -8.586250100000001 40.6010749, -8.586142799999999 40.6009772, -8.586040799999999 40.600969, -8.585996099999999 40.601024, -8.586071199999999 40.6011421, -8.5861784 40.6013458)",50
6729,Rua dos Melões,"LINESTRING (-8.5872794 40.6005865, -8.5874012 40.6006378, -8.5877655 40.6008041, -8.5880337 40.6009637)",50
6730,Rua dos Melões,"LINESTRING (-8.5872794 40.6005865, -8.5870821 40.6005034, -8.5869882 40.6004515, -8.586894300000001 40.6003995, -8.586703099999999 40.600263)",50
6731,Rua Aires Barbosa,"LINESTRING (-8.647504700000001 40.6332565, -8.645967199999999 40.6322446)",50
6732,Rua Aires Barbosa,"LINESTRING (-8.647504700000001 40.6332565, -8.6475975 40.6333188, -8.647700499999999 40.6333854, -8.648118200000001 40.6336703, -8.6481616 40.6337196)",50
6733,Rua Ciudad Rodrigo,"LINESTRING (-8.647504700000001 40.6332565, -8.647391900000001 40.6333401, -8.647152699999999 40.6335048)",50
6734,Rua das Eiras,"LINESTRING (-8.589079999999999 40.6369811, -8.5890361 40.6370313, -8.588918700000001 40.6371884, -8.5888995 40.6373273, -8.5889156 40.6374258, -8.589169399999999 40.6378948, -8.5893078 40.638048, -8.5892844 40.638161, -8.5890179 40.6383216, -8.588806699999999 40.638478, -8.5887124 40.6386457, -8.588626 40.6389021, -8.588582300000001 40.6389795, -8.588213 40.6392505, -8.588060199999999 40.6394305, -8.587969299999999 40.6396221, -8.5879391 40.6397533, -8.5879557 40.639797, -8.5880195 40.6398208, -8.5904022 40.6395331, -8.590634700000001 40.6395347, -8.5911177 40.6396398, -8.591263700000001 40.6396279)",50
6735,Rua Doutor José Marques da Graça,"LINESTRING (-8.589079999999999 40.6369811, -8.589217400000001 40.6370381, -8.589598199999999 40.6371445)",50
6736,Rua Doutor José Marques da Graça,"LINESTRING (-8.589079999999999 40.6369811, -8.588542199999999 40.6367228, -8.5884438 40.6366763, -8.587972199999999 40.6364531, -8.587817899999999 40.6364103, -8.587183700000001 40.636366, -8.586994300000001 40.6363539, -8.586772099999999 40.636341)",50
6737,Rua da República,"LINESTRING (-8.610232999999999 40.6400496, -8.6102255 40.6400912, -8.6102361 40.6401324, -8.610263700000001 40.6401687, -8.6103053 40.6401964)",50
6738,Rua da República,"LINESTRING (-8.610232999999999 40.6400496, -8.6100168 40.6400144, -8.6097675 40.6399737, -8.6089126 40.6398345, -8.6087019 40.6398002)",50
6739,Rua Direita,"LINESTRING (-8.6461217 40.6237468, -8.646052299999999 40.6235698, -8.6459954 40.6234673)",50
6740,Rua Direita,"LINESTRING (-8.6461217 40.6237468, -8.6462825 40.6242823, -8.646308299999999 40.6243441)",50
6741,,"LINESTRING (-8.6461217 40.6237468, -8.6462482 40.6237106, -8.646441299999999 40.6236495, -8.646500400000001 40.623624)",50
6742,Rua Doutor Ernesto Paiva,"LINESTRING (-8.637430200000001 40.6246006, -8.6375286 40.6245579)",50
6743,,"LINESTRING (-8.5996918 40.6378417, -8.599630100000001 40.6381289)",50
6744,Rua Engenheiro Robert Erick Zipprich,"LINESTRING (-8.5996918 40.6378417, -8.5983596 40.6378008)",50
6745,Rua Engenheiro Robert Erick Zipprich,"LINESTRING (-8.5996918 40.6378417, -8.6001636 40.6378908, -8.600395900000001 40.6379232, -8.6008148 40.638016)",50
6746,Rua da República,"LINESTRING (-8.610562099999999 40.640102, -8.610560400000001 40.6400642, -8.6105442 40.6400284, -8.6105149 40.6399978, -8.6104751 40.639975)",50
6747,Rua da República,"LINESTRING (-8.610562099999999 40.640102, -8.61077 40.6401345, -8.610886000000001 40.640152, -8.611190199999999 40.640202)",50
6748,Rua de Trás,"LINESTRING (-8.646393700000001 40.6243176, -8.646308299999999 40.6243441)",30
6749,,"LINESTRING (-8.646393700000001 40.6243176, -8.646495099999999 40.6245657, -8.646487 40.6246207, -8.646458000000001 40.6247031)",50
6750,Rua de Trás,"LINESTRING (-8.646393700000001 40.6243176, -8.6464468 40.6243011, -8.6463663 40.6241158, -8.6464386 40.6240852, -8.6466721 40.6240201)",30
6751,Rua Santa Maria da Feira,"LINESTRING (-8.648991799999999 40.6288069, -8.648936600000001 40.6284328, -8.6488549 40.6278795)",50
6752,Rua Santa Maria da Feira,"LINESTRING (-8.648991799999999 40.6288069, -8.6489995 40.6288614, -8.6492174 40.6302989, -8.649225299999999 40.6303582)",50
6753,,"LINESTRING (-8.648991799999999 40.6288069, -8.6489203 40.6288154, -8.648663300000001 40.6288461)",50
6754,,"LINESTRING (-8.6179968 40.6413279, -8.6180447 40.6411981)",50
6755,"['Rua da República', 'Rua Dom Sancho I']","LINESTRING (-8.6179968 40.6413279, -8.618178800000001 40.6413955, -8.618533100000001 40.641535, -8.6186408 40.6415785)",50
6756,Rua da República,"LINESTRING (-8.6179968 40.6413279, -8.617873100000001 40.6412938, -8.6176692 40.6412429, -8.6170346 40.6411386)",50
6757,,"LINESTRING (-8.646369699999999 40.6232453, -8.6461196 40.6233442, -8.6460498 40.6233931, -8.6459954 40.6234673)",50
6758,,"LINESTRING (-8.646369699999999 40.6232453, -8.646344900000001 40.6231854, -8.646124800000001 40.6229554)",50
6759,,"LINESTRING (-8.646369699999999 40.6232453, -8.646395800000001 40.6233096, -8.6464225 40.6234093, -8.646484299999999 40.6235519, -8.646500400000001 40.623624)",50
6760,Rotunda do Hospital,"LINESTRING (-8.6555374 40.6351895, -8.6554266 40.6352409, -8.655332700000001 40.6353274, -8.65526 40.6354565)",50
6761,Rua Carlos Nóbrega e Sousa,"LINESTRING (-8.6414556 40.6497622, -8.641681500000001 40.6498029, -8.6417989 40.6498843, -8.6422834 40.6499117)",50
6762,Rua dos Andoeiros,"LINESTRING (-8.6414556 40.6497622, -8.641727700000001 40.6480736, -8.6416852 40.6479956)",50
6763,Rua dos Andoeiros,"LINESTRING (-8.6414556 40.6497622, -8.6411236 40.6497785, -8.6410623 40.650227)",50
6764,Rua Primeiro de Maio,"LINESTRING (-8.6104751 40.639975, -8.6106737 40.6397649)",50
6765,Rua da República,"LINESTRING (-8.6104751 40.639975, -8.610428499999999 40.639962, -8.610379 40.6399599, -8.6103308 40.6399688, -8.610288000000001 40.6399879, -8.6102545 40.6400156, -8.610232999999999 40.6400496)",50
6766,Rua Carlos Nóbrega e Sousa,"LINESTRING (-8.642548 40.6499266, -8.6422834 40.6499117)",50
6767,Rua da República,"LINESTRING (-8.605358799999999 40.6392689, -8.6049478 40.639187)",50
6768,Rua Afonso Costa,"LINESTRING (-8.605358799999999 40.6392689, -8.6053926 40.6391874, -8.605515199999999 40.6387571)",50
6769,Rua da República,"LINESTRING (-8.605358799999999 40.6392689, -8.605715200000001 40.6393338, -8.6062029 40.6394152)",50
6770,Rua Padre António Dias de Almeida,"LINESTRING (-8.6356637 40.6304846, -8.635819400000001 40.6305181, -8.6359659 40.6305783, -8.636746799999999 40.6311535, -8.6368407 40.6312244, -8.6368852 40.631258, -8.6381616 40.632222)",40
6771,,"LINESTRING (-8.6356637 40.6304846, -8.6356684 40.6304664, -8.6356646 40.6304481, -8.6356462 40.6304264, -8.6356258 40.6304163)",50
6772,Rua da República,"LINESTRING (-8.6048162 40.6391608, -8.604850300000001 40.6391676)",50
6773,,"LINESTRING (-8.6048162 40.6391608, -8.6048109 40.6391241, -8.604824900000001 40.6387499, -8.604838300000001 40.6385728, -8.604869900000001 40.6385379, -8.605464100000001 40.6386885, -8.605515199999999 40.6387571)",50
6774,Rua da República,"LINESTRING (-8.6048162 40.6391608, -8.604497 40.6390875, -8.603866699999999 40.6389023, -8.6032812 40.6387275)",50
6775,Rua Doutor Girão Pereira,"LINESTRING (-8.6383121 40.6242139, -8.6383683 40.623975)",50
6776,Rua de Catarino,"LINESTRING (-8.6383121 40.6242139, -8.638618299999999 40.6247196, -8.638945100000001 40.625259, -8.639042999999999 40.6261201, -8.6391489 40.6264858, -8.6393468 40.6267533, -8.639341099999999 40.6268542)",50
